ID,FORM,XPOSTAG
10536,kiszib3,N
10536,nig2-{d}suen,PN
10537,a-bu-ni-lum,PN
10538,e2,N
10538,sa,DN
10539,ur-gesz-gid2-da,PN
10540,ki,N
10540,pu3-la-...,PN
10541,ugula,N
10541,en-mah-gal-an-na,PN
10542,giri3,N
10542,a-ba-a2-ni-in-zu,PN
10543,bala,N
10543,igi-ma,PN
10544,nig2-dab5,N
10544,aga3,N
10544,lugal,N
10544,ki,N
10544,ma-da,PN
10545,giri3,N
10545,dingir-lu-ba-ni,PN
10545,sukkal,N
10546,2(disz),NU
10546,bur-szu-ma,PN
10547,apin-x,FN
10547,gub-ba,V
10548,a-sza3,N
10548,din-sila3-de2,FN
10549,2(barig),N
10549,3(ban2),N
10549,ur-geszkim-ma,PN
10550,ab-ba-gi-na,PN
10550,elam,GN
10551,lugal-e2-mah,PN
10552,4(disz),NU
10552,geme2-AB,PN
10553,dumu,N
10553,en-hi-li-pa3-da,PN
10554,e2-duru5,N
10554,an-za3-gar3{ki},GN
10555,2(asz),NU
10555,saga,V
10555,ur-{d}nin-su,PN
10556,mu,N
10556,us2-sa,V
10556,...-x,O
10556,x,O
10556,...{ki},SN
10556,ba-hul,V
10557,nig2-dab5,N
10557,dug,N
10557,tu7,N
10557,ki,N
10557,ur-esz3-du10-ga,PN
10558,1(disz),NU
10558,gal,V
10558,sag-kul,N
10558,zabar,N
10559,umma{ki},SN
10560,kiszib3,N
10560,a2-pi-la-sza,PN
10561,ki,N
10561,asz-ri2-da,PN
10562,ugula,N
10562,ir-ri-ib,PN
10563,e2-duru5,N
10563,DU-bi,GN
10564,mu,N
10564,kar2-har{ki}-ra-ke4-ne,GN
10564,ba-hul,V
10565,ur-sze3-u2,PN
10566,ama-ug-ir,PN
10566,sukkal,N
10567,mu,N
10567,us2-sa,V
10567,uru11{ki}-ka,GN
10567,ba-hul,V
10568,giri3,N
10568,ur-{d}nun-nusku,PN
10569,giri3,N
10569,{d}na-ra-am-{d}en-zu,PN
10570,nig2-dab5,N
10570,gesz-kin-ti,N
10570,ki,N
10570,{d}ba-ba6-lu2-a-sa6,PN
10571,a-sza3,N
10571,gu2,N
10571,i7,N
10571,i7-lugal-musz-husz,WN
10572,iti,N
10572,GAN2-masz-ta,MN
10573,sza3,N
10573,e2,N
10573,{d}id2-da,DN
10574,giri3,N
10574,lugal-unu,PN
10575,giri3,N
10575,la-a-sa6,PN
10576,mu,N
10576,us2-sa,V
10576,szu-ur2-bu{ki}-ke4-ne,GN
10576,ba-hul,V
10577,PA,N
10577,sag-sug5-be6,PN
10578,2(gesz2),NU
10578,gur,N
10578,a-sza3,N
10578,u2-da,FN
10579,1(bur3),N
10579,1(esze3),N
10579,2(iku),N
10579,GAN2,N
10579,a-sza3,N
10579,en-um-i3-li2,FN
10580,3(disz),NU
10580,gin2,N
10580,i3,N
10580,2(disz),NU
10580,gin2,N
10580,naga,N
10580,ma-ni-ni,PN
10581,lu2-gi-gun4-na-e2-{d}suen,PN
10582,1(disz),NU
10582,sila4,N
10582,lu2-ga2-ku4-ra2,PN
10583,ugu2,N
10583,{d}inanna-e2-a,PN
10583,dumu,N
10583,{d}iszkur-an-dul3,PN
10583,ga2-ga2-dam,V
10584,kab2-ku5,N
10584,igi-iri-{d}szu-{d}suen-sipa-i3-si{ki},FN
10585,iti,N
10585,ezem-mah,MN
10586,1(disz),NU
10586,{uruda}zi-ir,N
10587,giri3,N
10587,masz-masz-li2-a,PN
10587,szu-i,N
10588,ki,N
10588,ur-...-a,PN
10589,1(gesz2),NU
10589,4(u),NU
10589,giri3,N
10589,ga-ra-a,PN
10590,i-di3-a-sur{ki},PN
10590,maszkim,N
10591,mu,N
10591,ne3-eri11-gal{ki}-szesz,PN
10591,ki-ag2,V
10591,{d}amar-{d}suen,RN
10591,eridu{ki},SN
10591,ba-hun,V
10592,2(disz),NU
10592,bur-x,PN
10593,a-hu-um-ma,PN
10594,nig2-ka9-ak,N
10594,u3,CNJ
10594,kiszib3,N
10594,dab-ba,V
10595,i7,N
10595,i7-{d}nin-zu,WN
10596,e2-ta-ba-ra-e3-a,PN
10596,ka-us2-sa2,N
10597,ki,N
10597,ur-e2-masz,PN
10598,mu,N
10598,us2-sa,V
10598,a-za-ru-um-ma,GN
10598,ba-hul,V
10599,1(disz),NU
10599,masz-da3,N
10599,ur-{d}a:szar2,PN
10600,gu2,N
10600,i7,N
10600,a-sza3-ba-zi-gi4-a-engar,WN
10601,dumu,N
10601,um-ma-num2,PN
10602,a-hu-nu,PN
10603,NE-na-hu,PN
10603,gaba-asz,N
10604,lugal-i-in-tum,PN
10605,1(u),NU
10605,gur,N
10606,dumu,N
10606,{d}dumu-zi-an-dul3,PN
10607,2(disz),NU
10607,dug,N
10607,saga,V
10607,u2-ma-ma,PN
10608,dumu,N
10608,ib-qum,PN
10609,il8-qi2-sza,PN
10610,ki,N
10610,ad-da-kal-la-a,PN
10611,ki,N
10611,a-ul4-gal-ka,PN
10612,er3-ra-x,PN
10613,1(bur3),N
10613,GAN2,N
10613,3(u),NU
10613,1(asz),NU
10613,2(barig),N
10613,3(ban2),N
10613,gur,N
10614,{d}isz-bi-er3-ra-dan,PN
10615,1(disz),NU
10615,ma-na,N
10615,ad-da-na-bi-ir,PN
10616,{d}nin-ki-x-x,PN
10616,szu,N
10616,ba-ti,V
10617,guru7,N
10617,lugal,FN
10618,lugal,N
10618,e2-mar-za,GN
10618,isin2{si}{ki},GN
10619,giri3,N
10619,a2-{d}suen,PN
10620,ba-gesz-ga,PN
10621,a-al-ba-ni-du11,PN
10621,nu-banda3-da,N
10621,maszkim,N
10622,kiszib3,N
10622,{d}nin-din-ug5-ga,PN
10623,aga3-an-ne2-zu,PN
10623,sagi,N
10623,maszkim,N
10624,kiszib3,N
10624,geme2-gi-gun4-na,PN
10625,3(asz),NU
10625,du,V
10625,igi-dingir,PN
10626,ki,N
10626,{d}szara2-iri-mu,PN
10626,sipa-ta,N
10627,gurum2,N
10627,ak,V
10628,...,O
10628,5(ban2),N
10628,ziz2,N
10628,ur-{d}iszkur,PN
10629,u3,CNJ
10629,a-sza3,N
10629,ga2-ni-ab-ba-na,FN
10630,mu,N
10630,si-um-mi{ki},GN
10630,ba-hul,V
10631,ur-{d}lamma,PN
10631,ensi2,N
10632,lugal-lah5,PN
10633,mu,N
10633,us2-sa,V
10633,a-UD{ki}-nu-tuku,GN
10633,ba-hul,V
10634,an-lu2,PN
10635,szunigin,N
10635,1(u),NU
10635,4(disz),NU
10635,gin2,N
10635,naga,N
10636,he-gal2-gu-la,FN
10637,lugal,N
10637,unu{ki}-sze,GN
10637,ka-sahar{ki}-e-ne,GN
10638,me-KA-UD,PN
10639,giri3-szubur,PN
10640,e2,N
10640,{d}nin-ur4-ra,DN
10641,dumu,N
10641,ur-a-x-...,PN
10642,dumu,N
10642,gu2-iri-ki,PN
10643,kiszib3,N
10643,ur-x-sze-x,PN
10644,kiszib3,N
10644,ur-e2-an-na(E),PN
10644,ma2-lah5,N
10645,ki,N
10645,lu2-la-ga,PN
10646,a-sza3,N
10646,APIN-ba-zi,FN
10646,sag,N
10646,erin-gaba,N
10647,{d}en-lil2-x-zu,PN
10648,mu,N
10648,us2-sa,V
10648,gir4-u{ki},GN
10648,ba-hul,V
10649,geme2-bi,N
10649,1(u)-am3,NU
10650,x,O
10650,bi2-i3-bi,PN
10651,ad-da,PN
10651,lu2,N
10652,ur-{d}saman4,PN
10653,mu,N
10653,us2-sa,V
10653,szu-mi-um{ki},GN
10653,ba-hul,V
10654,nig2-nin9-ra-a-ga,PN
10654,i3-dab5,V
10655,bu3-u2-ga,PN
10656,2(disz),NU
10656,|PU3.SZA|-ru-um,PN
10657,nig2-ka9-ak,N
10657,a2,N
10657,erin2-na,N
10658,ki,N
10658,iri-mu,PN
10659,ki,N
10659,{d}ba-ba6-tum,PN
10660,2(barig),N
10660,3(ban2),N
10660,9(disz),NU
10660,1/3(disz),NU
10660,sila3,N
10660,i3-szah2,N
10661,8(disz),NU
10661,sila3,N
10661,4(disz),NU
10661,gin2,N
10661,en-nu-lum,PN
10662,i-TI-esz18-dar,PN
10663,dumu,N
10663,lu-{d}nam2-nun-ka,PN
10664,{d}dumu-zi-an-na,PN
10665,bara2-sza3-kusz2,PN
10666,lu2-ul-bala,PN
10667,ki,N
10667,ur-x-an-na,PN
10668,2(u),NU
10668,4(barig),N
10668,1(ban2),N
10668,sze,N
10668,gur,N
10669,kiszib3-bi,N
10669,1(u),NU
10669,4(disz)-am3,NU
10669,kiszib3,N
10669,er3-szum-ti-dingir,PN
10670,sza3-du3-sila3,PN
10670,ab-ba-iri,N
10671,iti,N
10671,munu4-gu7,MN
10672,1(ban2),N
10672,5(disz),NU
10672,sila3,N
10672,zu2-lum,N
10673,i3-pa2-li2-is,PN
10674,lugal-i3-za,PN
10674,nu-banda3,N
10675,lugal-inim-gi-na-me-esz2,PN
10675,szu,N
10675,ba-ti,V
10676,1(u),NU
10676,2(disz),NU
10676,sa,N
10676,szum2,N
10676,1(u),NU
10676,8(disz),NU
10676,gin2,N
10676,i3,N
10676,1(u),NU
10676,2(disz),NU
10676,gin2,N
10676,naga,N
10677,ki,N
10677,e2-lu2-ti,PN
10678,KU7,DN
10678,...,O
10679,ga-ab-lu-lu,PN
10679,lu2,N
10679,kas4,N
10680,ur-{d}gal,PN
10681,kiszib3,N
10681,dingir-su-sipa,PN
10681,aszgab,N
10682,kiszib3,N
10682,geme2-{d}sa12-du11,PN
10683,dumu,N
10683,lu2-{d}x-bu3,PN
10683,ARAD2-zu,N
10684,1(asz),NU
10684,saga,V
10684,ur-usz-igi-lugal,PN
10685,zi-ga,N
10685,{d}en-lil2-da-nir-gal2,PN
10685,kuruszda,N
10686,2(asz),NU
10686,2(barig),N
10686,ar-bi-ma-az-bi,PN
10687,ma-da-sal4-la,PN
10687,i3-dab5,V
10688,u4-ga-a-am-ka,FN
10688,gub-ba,V
10689,nig2-ba,N
10689,ta2-di3-ki-za,PN
10690,sza3,N
10690,mar-ha-szi{ki},GN
10691,e2-gal-la,N
10691,ba-an-ku4,V
10692,1(u),NU
10692,2(disz),NU
10692,2/3(disz),NU
10692,sar,N
10692,kab2-ku5,N
10692,szuku-gu-la,FN
10693,masz-da,N
10693,x,O
10694,3(u),NU
10694,i3-dub,N
10694,a-sza3,N
10694,{d}nin-gir2-su,DN
10694,zu-di-ga,PN
10694,{d}nansze-ta,DN
10695,ki,N
10695,me-gu-um,PN
10696,2(disz),NU
10696,MUSZ2-ar-mu-na-DU,PN
10696,dumu,N
10696,i3-li2-ma-ma,PN
10697,dumu,N
10697,lugal-e3,PN
10698,4(iku),N
10698,1/2(iku),N
10698,GAN2,N
10698,5(asz),NU
10698,3(barig),N
10698,ba-ha-ru-um,PN
10699,kiszib3,N
10699,hu-sza3,PN
10700,4(u),NU
10700,{gesz}gigir,FN
10701,lugal,N
10701,du6-kar-sag,GN
10701,{d}utu-lagasz{ki},GN
10702,kiszib3,N
10702,{d}ba-...,PN
10703,e2-u2-nam-ti-la,PN
10703,kuruszda,N
10704,nig2-dab5,N
10704,e2,N
10704,ku3-dim2,N
10704,ur3-ra-ka,V
10704,ki,N
10704,lu-dingir-ra,PN
10705,2(barig),N
10705,3(ban2),N
10705,a-mat-i3-li2,PN
10706,i-di3-nu,PN
10707,2(barig),N
10707,bi2-zu,PN
10707,engar,N
10708,ki,N
10708,hu-la,PN
10709,ip-hu-ha,PN
10710,2(barig),N
10710,3(ban2),N
10710,ba,PN
10711,mu,N
10711,ma-ri2{ki},GN
10711,ba-hul,V
10712,kiszib3,N
10712,ur-{d}nin-ur4-sza4,PN
10712,sza13-dub-ba,N
10713,i7,N
10713,i7-{d}amar-{d}suen-ur-sag-ga2,WN
10714,ki,N
10714,AN-gu2-sa6,PN
10714,dumu,N
10714,i-ta-e3,PN
10715,...,O
10715,du3,V
10715,...,O
10716,ab2,N
10716,e2-tur3,N
10717,ki,N
10717,szu-na-mu-gi4,PN
10718,giri3,N
10718,lu2-en-lil2-la2,PN
10719,ba-ka-ka,PN
10720,ki,N
10720,igi-nin,PN
10721,2(ban2),N
10721,5(disz),NU
10721,gin2,N
10721,lu2-ha-zi,PN
10722,ka2,N
10722,gi6-par4,N
10722,_,O
10723,szu-gid2,N
10723,ki,N
10723,u2-na-ab-sze-in,PN
10723,ensi2,N
10723,iri-sa12-rig7{ki}-ta,SN
10724,{d}szara2-he2-gal2,PN
10725,1(disz),NU
10725,...-lil2-la2,PN
10726,ki,N
10726,a-za,PN
10727,7(asz),NU
10727,1(ban2),N
10727,5(disz),NU
10727,1/2(disz),NU
10727,sila,N
10727,sze,N
10727,gur,N
10728,mu-na-dim2,V
10728,kiszib3-ba,N
10729,2(asz),NU
10729,saga,V
10729,nin-mi2-du11-ga,PN
10730,mu,N
10730,pa-szim-e{ki},GN
10730,ba-hul,V
10731,ugula,N
10731,ba-zi-zi,PN
10732,ki,N
10732,a-gi4,PN
10733,ki,N
10733,er3-re-eb-ta,PN
10734,dumu,N
10734,lugal-dub-zu,PN
10735,dumu,N
10735,u2-sza-ak-li2-il,PN
10735,szusz3,N
10736,ugula,N
10736,ur-lam,PN
10737,bu3-u2-za,PN
10738,lugal,N
10738,zabala3{ki}-ma,GN
10738,...-ab-ba{ki},GN
10739,u3,CNJ
10739,a-sza3,N
10739,i7,N
10739,i7-ur-{d}utu,WN
10740,geme2-{d}x-x,PN
10741,nig2-dab5,N
10741,aga3,N
10741,lugal,N
10741,ki,N
10741,li-sze-na,PN
10742,giri3,N
10742,a-ni-im-ma,PN
10742,sukkal,N
10743,ki,N
10743,sze-su,PN
10744,mu,N
10744,us2-sa,V
10744,musz-bi-an-na-ke4-ne,GN
10744,ba-hul,V
10745,giri3,N
10745,lu2-{d}nin-ildu3:ma,PN
10745,dub-sar,N
10746,ki,N
10746,lu2-za-ni-ad,PN
10747,mu,N
10747,kunga-HAR{ki},GN
10747,ba-hul,V
10748,lu2-{d}szul-gi-ha-ma-ti,PN
10749,dingir-szu-gu2-ra-ad,PN
10750,GAN2,N
10750,dah-he-sze-en,PN
10751,geme2-sze-ku3-ga,PN
10751,sagi,N
10752,dumu,N
10752,a-AN-...,PN
10753,ki-a-nag,N
10753,ur-nin-ur4,PN
10754,ki,N
10754,szi-ma-at-e2-kur,PN
10755,6(asz),NU
10755,gur,N
10755,szuku,N
10755,en-si,PN
10755,ra2-gaba,N
10756,kiszib3,N
10756,5(u),NU
10756,la2,V
10756,2(disz),NU
10756,ur-{d}nun-gal-ka,PN
10757,du-u2-du11,PN
10757,lu2,N
10757,{gesz}tukul-gu-la,N
10758,u4,N
10758,3(u),NU
10758,la2,V
10758,1(disz)-sze3,NU
10759,an-e2-HA-ERIM,PN
10760,ka-u2-um,PN
10760,szu,N
10760,ba-ti,V
10761,a-sza3,N
10761,{d}szul-gi-pirig,FN
10761,sag,N
10761,erin-gaba,N
10762,ki,N
10762,az,PN
10763,dumu,N
10763,te-la-a,PN
10764,zi-gur-i3-li2,PN
10765,ka5-mu,PN
10766,ki,N
10766,an-na-he2-gal2,PN
10767,{d}nin-si-gar-an-na-ka,PN
10768,dumu,N
10768,na-ah-szum-sa-na-at,PN
10769,a2,N
10769,erin2-na,N
10770,dumu,N
10770,KA-sa-NE,PN
10770,szusz3,N
10771,1(asz),NU
10771,saga,V
10771,1(asz),NU
10771,du,V
10771,ur-iti-da,PN
10772,mu,N
10772,us2-sa,V
10772,KI-AN{ki}-ka,GN
10772,ba-hul,V
10773,ur-{d}li9-si4,PN
10774,ki,N
10774,ab-ki,PN
10775,dingir-mi-ti,PN
10776,giri3,N
10776,lugal-ti-mu,PN
10776,ku3-dim2,N
10777,1(asz),NU
10777,1(barig),N
10777,a2-ni-a2,PN
10778,kiszib3,N
10778,su-ru-usz-ki-in,PN
10779,a-hu-a-ka,PN
10779,i3-dab5,V
10780,5(disz),NU
10780,sila3,N
10780,4(disz),NU
10780,kasz,N
10781,1(disz),NU
10781,KA-lu5,PN
10782,ki,N
10782,MIN-{d}nin-lil2,PN
10783,{d}dumu-zi-abzu-ta-e3-a,PN
10783,ra2-gaba,N
10783,maszkim,N
10784,5(disz),NU
10784,gukkal,N
10784,ba-er,PN
10785,1(gesz2),NU
10785,5(u),NU
10785,1(asz),NU
10785,2(barig),N
10785,giri3,N
10785,de-...,PN
10786,lugal-ad-nig2-du10,PN
10787,2(barig),N
10787,3(ban2),N
10787,u4-{d}nin-gal,PN
10788,1(disz),NU
10788,gu4,N
10788,niga,V
10788,{d}i-bi2-{d}suen,RN
10789,2(barig),N
10789,3(ban2),N
10789,{d}la-az,PN
10790,1(disz),NU
10790,ki-sze,PN
10791,ki,N
10791,nin-{alal2}alal,PN
10792,szu-gid2,N
10792,ki,N
10792,i3-im-ma-silim-esz2-sza-a,PN
10792,ensi2,N
10792,iri-sa12-rig7{ki}-ta,SN
10793,nig2-ka9-ak,N
10793,ka-si2,PN
10794,6(disz),NU
10794,1/2(disz),NU
10794,sar,N
10794,kin,N
10794,sahar,N
10794,e,N
10794,sa-dur2-ra,N
10794,a-sza3,N
10794,u6-a,FN
10795,1(disz),NU
10795,udu,N
10795,gu4-e-us2-sa,N
10796,kiszib3,N
10796,ha-ur2-na-ni-gi4,PN
10796,ma2-lah5,N
10797,ugula,N
10797,i-da-be-li2,PN
10798,siskur2,N
10798,giri3,N
10798,nin-nidba,PN
10798,igi-du8,N
10799,wa-qar-AN-{d}suen,PN
10799,u3,CNJ
10799,wa-wa-ti,PN
10800,1(disz),NU
10800,udu,N
10800,niga,V
10800,saga,V
10801,1(esze3),N
10801,GAN2,N
10801,1(asz),NU
10801,2(barig),N
10801,3(ban2),N
10801,ba-gara2-x,PN
10802,en-{d}nanna-kar-zi-da,PN
10803,dumu,N
10803,lu2-bala-sag10,PN
10804,ugu2,N
10804,er3-ri-ib,PN
10804,ba-a-gar,V
10805,2(barig),N
10805,3(ban2),N
10805,szu-{d}isz-ha,PN
10806,a2-da-da,PN
10807,giri3,N
10807,e2-i7-lu2-ru-gu2-da,PN
10808,2(disz),NU
10808,igi-an-ki,PN
10809,mu,N
10809,sza-asz-szu2-ru-um{ki},SN
10809,ba-hul,V
10810,dumu,N
10810,lu2-gesz-sze,PN
10811,ki,N
10811,din,PN
10812,lugal-sukkal-du8,PN
10812,szu,N
10812,ba-ti,V
10813,giri3,N
10813,ur-{d}gubalag,PN
10814,2(barig),N
10814,3(ban2),N
10814,ur-tur,PN
10815,ki,N
10815,ARAD2-am3,PN
10815,dumu,N
10815,ma-ba,PN
10816,mu,N
10816,a-suhur{ki},GN
10816,ba-hul,V
10817,ki,N
10817,ur-{d}lamma-ta,PN
10818,nin-iri-ni,PN
10818,gaba-asz,N
10819,a2-ti,FN
10819,gub-ba,V
10820,2(barig),N
10820,3(ban2),N
10820,{d}inanna-ka-x,PN
10821,1(disz),NU
10821,ki-ri2-bu-ul,PN
10822,ki-su7,N
10822,e-kid,FN
10822,gub-ba,V
10823,a-sza3,N
10823,gu2,N
10823,i7,N
10823,i7-a-gesztin-na-ka,WN
10824,u3,CNJ
10824,bala-x,PN
10825,2(barig),N
10825,{d}szul-gi-dingir-kalam-ma,PN
10826,ki,N
10826,{d}suen-du2-ri2,PN
10827,2(barig),N
10827,3(ban2),N
10827,e2-x-x-x,PN
10828,mu,N
10828,us2-sa,V
10828,si-bu-ru-um{ki},GN
10828,ba-hul,V
10829,a2-{d}ba-ba6,PN
10829,lu2,N
10829,kas4,N
10830,giri3,N
10830,ur-li-li,PN
10831,u3,CNJ
10831,lu2-ki-gal-la,PN
10832,iti,N
10832,ezem-me-ki-gal2,MN
10833,{d}lugal-mar2-da{ki},GN
10834,giri3,N
10834,geme2-ki-duru5,PN
10835,nin-lugal-x,PN
10835,di-ku5-bi-me,N
10836,mu,N
10836,ha-ma-zi2{ki}-ka,GN
10836,ba-hul,V
10837,nin-a-ab-DI-...,PN
10838,lu2,N
10838,kin-gi4-a,N
10838,usz-mu,PN
10838,szakkan6,N
10839,3(disz),NU
10839,ur-{d}su4-da,PN
10840,lugal,N
10840,zi-kum{um}{ki}-ma,GN
10840,ma2-ad-ga{ki},GN
10841,1(gesz2),NU
10841,2(u),NU
10841,udu,N
10841,1(disz),NU
10841,1/2(disz),NU
10841,sila3,N
10841,1(gesz2),NU
10841,5(disz),NU
10841,udu,N
10841,1(disz),NU
10841,sila3,N
10841,sze-bi,N
10841,3(barig),N
10841,5(disz),NU
10841,sila3,N
10841,gu-ni-id-da-hi,PN
10842,1(disz),NU
10842,gukkal,N
10842,da-ga-ni-du,PN
10843,ka-bu3-isz-da-an,PN
10844,dumu,N
10844,igi-AN-...,PN
10844,szusz3,N
10845,bu-ma-nu,PN
10846,1(gesz2),NU
10846,2(u),NU
10846,udu,N
10846,1(disz),NU
10846,1/2(disz),NU
10846,sila3,N
10846,1(gesz2),NU
10846,5(disz),NU
10846,udu,N
10846,1(disz),NU
10846,sila3,N
10846,sze-bi,N
10846,3(barig),N
10846,5(disz),NU
10846,sila3,N
10846,hal-ba-an,PN
10847,mu,N
10847,na-lu5,PN
10847,{d}nanna-a,DN
10847,ba-hun,V
10848,giri3,N
10848,an-ni-na-dan,PN
10849,igi,N
10849,a-tu-sze3,PN
10850,2(barig),N
10850,3(ban2),N
10850,a-kun-NE,PN
10851,en,N
10851,{d}szakkan,DN
10851,i3-dab5,V
10852,...-id,PN
10853,giri3,N
10853,2(u),PN
10854,ki,N
10854,ga-du-du-du8,PN
10855,PA,N
10855,geme2-ab-ba,PN
10856,dingir-ga-li2,PN
10857,lugal,N
10857,urua-ka,GN
10857,un-sa6-ga,GN
10858,ugula,N
10858,tir,N
10858,{d}en-lil2-la2-ia3-sa6,PN
10859,1(gesz2),NU
10859,2(u),NU
10859,udu,N
10859,1(disz),NU
10859,1/2(disz),NU
10859,sila3,N
10859,1(gesz2),NU
10859,udu,N
10859,1(disz),NU
10859,sila3,N
10859,sze-bi,N
10859,3(barig),N
10859,ur-{d}{asz}asz8-gi4,PN
10860,ur-gesz-bad3-x-x,PN
10860,nu-banda3,N
10861,1(disz),NU
10861,udu,N
10861,niga,V
10861,szimaszgi,N
10861,1(disz),NU
10861,masz2-gal,N
10861,niga,V
10861,szimaszgi,N
10862,kab2-ku5,N
10862,lugal-e-gar,FN
10863,u4,N
10863,1(disz)-kam,NU
10864,2(disz),NU
10864,sipa-ni-si3,PN
10864,dumu,N
10864,lu2-en-gal,PN
10865,mu,N
10865,{d}szu-{d}suen,RN
10865,lugal,N
10865,uri5{ki}-ma-ke4,SN
10865,na-ru2-a-mah,N
10865,{d}a-zu-zu,DN
10865,{d}asz7-gi4,DN
10865,mu-ne-du3,V
10866,szu-{d}en-lil2,PN
10866,dumu,N
10866,nu-banda3,N
10867,ur-ab-ba-gi-na,PN
10868,8(disz),NU
10868,sila3,N
10868,4(disz),NU
10868,gin2,N
10868,nin-za3,PN
10868,u3,CNJ
10868,nin-zu2-si-igi-KU,PN
10869,ki,N
10869,zi-il2,PN
10870,kiszib3,N
10870,ur-e2-gu4-U-DISZ-x,PN
10871,i3-dub,N
10871,a-sza3,N
10871,SZE3-he2-ma-du,FN
10872,...,O
10872,ib-ni-{d}da-gan,PN
10873,1(ban2),N
10873,5(disz),NU
10873,nu,V
10873,szu-zi-zi,PN
10873,x,N
10874,kiszib3,N
10874,i-na-sar,PN
10875,...,O
10875,2(ban2),N
10875,5(disz),NU
10875,sila3,N
10875,giri3-se3-ga,N
10875,{d}nin-gubalag-ga,DN
10876,x,O
10876,{gesz}apin,N
10877,kab2-ku5,N
10877,a-{gesz}banszur,FN
10878,zah3,V
10878,ama-me-geme2,PN
10879,mu,N
10879,en,N
10879,{d}inanna,DN
10879,masz2-e,N
10879,i3-pa3,V
10880,dub-sar3,N
10880,dumu,N
10880,da-an-ba-a-la2,PN
10881,szunigin,N
10881,2(disz),NU
10881,dug,N
10881,dida,N
10881,du,V
10881,1(ban2),N
10882,dumu,N
10882,ti-di,PN
10882,szusz3,N
10883,ki,N
10883,suhusz-ki-in,PN
10884,bar-bar-re-a,PN
10884,dub-sar,N
10885,3(asz),NU
10885,bu3-zu-a,PN
10885,min-kam,NU
10886,3(disz),NU
10886,bi2-du11-mu,PN
10887,a-sza3,N
10887,NE-pa-e3,FN
10887,i7,N
10887,nun-ta,N
10887,ka,N
10887,i7-lugal-gu-la,WN
10888,ki,N
10888,x-...,PN
10889,ki,N
10889,ba-al-ri-um-ri-gi4-im,PN
10890,giri3-re,PN
10891,giri3,N
10891,ab-ba-mu,PN
10892,ku3-musz2,PN
10893,|PU3.SZA|-ir3-ra,PN
10894,kab2-ku5,N
10894,u2-szim-{d}ba-ba6-ka,FN
10895,1(gesz2),NU
10895,masz2,N
10895,niga,V
10896,a-sza3,N
10896,gar-sza-na-ka{ki},FN
10897,1(barig),N
10897,2(ban2),N
10897,sze,N
10897,ur5-ra,N
10897,kiszib3,N
10897,iri-ma-du10,PN
10898,inim,N
10898,|PU3.SZA|-szu-ni,PN
10899,ki,N
10899,AN-x-ma-a,PN
10900,nin-agrig-zi,PN
10901,{d}ir3-ha-an-sza,PN
10901,i3-dab5,V
10902,9(bur3),N
10902,2(esze3),N
10902,1(iku),N
10902,GAN2,N
10902,ugur2-tur-igi-e2-duru5,FN
10903,kiszib3,N
10903,a-ur-ne-en,PN
10904,da-a-zi,PN
10905,sza3-la2-su3,PN
10906,lam-ma,PN
10906,sagi,N
10906,maszkim,N
10907,ugula,N
10907,ur-ge6-par4-ka,PN
10908,dumu,N
10908,ur-ba-gara2-ke4,PN
10909,giri3,N
10909,UR-na-a-a,PN
10909,gu-za-la2,N
10910,da-ti-in-{d}inanna,PN
10911,2(barig),N
10911,3(ban2),N
10911,geme2-dur-a,PN
10912,dumu,N
10912,da-a-da-ni,PN
10912,ARAD2-zu,N
10913,nig2-ka9-ak,N
10913,gesz-i3,N
10914,1(disz),NU
10914,udu,N
10914,niga,V
10914,...-mu-ka,DN
10915,|PU3.SZA|-{d}da-gan-ki,PN
10916,giri3,N
10916,inim-ma-ni-zi,PN
10917,lugal-mu-ni-zu,PN
10918,inim,N
10918,ur-{d}disz-dingir,PN
10919,...,O
10919,giri3-na-DI-DU-a,PN
10920,mu,N
10920,{d}en-lil2-la2-al-sag10,PN
10920,en,N
10920,{d}nanna,DN
10920,ba-a-hun,V
10921,e2-gu-la{ki},GN
10922,ki,N
10922,|PU3.SZA|-GUG,PN
10923,1(disz),NU
10923,ur-{d}szu-zi-an-ka,PN
10924,e2-tum,N
10925,3(disz),NU
10925,nin-lil2-ama,PN
10926,ad-da-gi-na,PN
10927,giri3,N
10927,ka5-a-mu,PN
10928,ni-ga,PN
10928,lu2,N
10928,kin-gi4-a,N
10928,lugal,N
10929,giri3,N
10929,gissu-{d}ba-ba6-i3-du10,PN
10930,kiszib3,N
10930,in-da-a,PN
10930,nu-banda3,N
10931,kiszib3,N
10931,|PU3.SZA|-isz-{d}en-lil2,PN
10932,1(disz),NU
10932,udu,N
10932,niga,V
10932,4(disz)-kam,NU
10932,us2,V
10932,...-a-ka,DN
10933,ki-lam,PN
10934,dumu,N
10934,ur-nigar,PN
10935,2(asz),NU
10935,2(barig),N
10935,igi-a-a-na-sze3,PN
10936,2(disz),NU
10936,{ur}er3-ku3-ga,PN
10936,dumu,N
10936,|PU3.SZA|-lu5-lu5,PN
10937,a-sza3,N
10937,e-e2-gu-la,FN
10938,7(asz),NU
10938,2(barig),N
10938,mu,N
10938,nin-{gesz}gigir,PN
10939,lugal-i-ti,PN
10940,ME-KA-UD,PN
10941,giri3,N
10941,ku-ba-ba,PN
10942,dumu,N
10942,{d}nanna-ma-an-ba,PN
10943,dumu,N
10943,ku-ga-a,PN
10944,mu,N
